"Date","Actual","Synthetic"
2018-04-20,-0.00857317718835215,-0.00977625305190613
2018-04-23,5.62301111841634e-05,-0.00191910784404891
2018-04-24,-0.0134708880064753,-0.0120337040731496
2018-04-25,0.00183537423282409,-0.00127472457318545
2018-04-26,0.0103801441873763,0.0120339368241602
2018-04-27,0.00111300527136393,0.00148064338060208
2018-04-30,-0.00822119254892062,-0.00529837633710812
2018-05-01,0.00254580217102696,0.00649489568531895
2018-05-02,-0.00723195120140208,-0.0032277046035669
2018-05-03,-0.00225621758506378,-0.00258207260882423
2018-05-04,0.0127298100283344,0.013338575673961
2018-05-07,0.00345198055499019,0.006288070323943
2018-05-08,-0.00026567661173349,0.00128875784701261
2018-05-09,0.00963564793486871,0.00851969663364834
2018-05-10,0.00932701160384841,0.0078874636522757
2018-05-11,0.00170613927096142,0.00168477714668413
2018-05-14,0.000883099510126328,0.00147271305815525
2018-05-15,-0.00686565504399095,-0.00662806049839675
2018-05-16,0.0040523398475143,0.00494916195616133
2018-05-17,-0.000856238788609964,-0.00066566688123401
2018-05-18,-0.00263566525455072,-0.0020801470196367
2018-05-21,0.00735960454793361,0.00640014798207447
2018-05-22,-0.00314068859287531,-0.00296603283086653
2018-05-23,0.00324314520689928,0.00218861054728018
2018-05-24,-0.00202526295772287,-0.0014972577570099
2018-05-25,-0.00236000305418571,0.000386844670527632
2018-05-29,-0.0116315725117921,-0.00668419219696332
2018-05-30,0.0126158753519237,0.00720451151434272
2018-05-31,-0.00690333324343406,-0.00253453331089545
2018-06-01,0.0107907997092394,0.0114611197568327
2018-06-04,0.00446959489835219,0.00733041672791848
2018-06-05,0.000702346269576104,0.00299486344752695
2018-06-06,0.00853090063731177,0.00700570279095447
2018-06-07,-0.000714443621984806,-0.00376896121808378
2018-06-08,0.0031210289077519,5.92425887376805e-05
2018-06-11,0.00106813700694008,0.00225704633921257
2018-06-12,0.00174186727870396,0.00400122190047969
2018-06-13,-0.00403425454141182,-0.00182558253490722
2018-06-14,0.0024685005225038,0.00527548301284702
2018-06-15,-0.00101762031549413,-0.00267036603821198
2018-06-18,-0.0021283911808867,-0.00145771867286922
2018-06-19,-0.00403151795139145,-0.00551366108577435
2018-06-20,0.00171069022411263,0.00638249502801434
2018-06-21,-0.00636572884322018,-0.00833937996738143
2018-06-22,0.00186020325513425,-0.000615636235727058
2018-06-25,-0.0138197229677708,-0.0189545637891302
2018-06-26,0.00220215050569639,0.00332899778271984
2018-06-27,-0.00864158631314105,-0.0124451907489224
2018-06-28,0.00615968001903155,0.00588717285254162
2018-06-29,0.00075811588751673,0.00174015737449026
2018-07-02,0.00306326083429376,0.0033310175915681
2018-07-03,-0.00495962928053384,-0.00621748334106692
2018-07-05,0.00858385674553741,0.00860090744737198
2018-07-06,0.00844551760058021,0.0107087106108926
2018-07-09,0.00878429078534193,0.00942102578874234
2018-07-10,0.00346724931882214,0.000797478184904046
2018-07-11,-0.0071194863719164,-0.00719836029761821
2018-07-12,0.00871099158017152,0.0116039503669545
2018-07-13,0.00107865553660869,0.00158402827869405
2018-07-16,-0.00102866462089857,-0.00240940200971804
2018-07-17,0.00396582434344328,0.0045860934693601
2018-07-18,0.00215818207673735,0.00105400577368249
2018-07-19,-0.00396082684904897,-0.00268144731433664
2018-07-20,-0.000948897771274382,-0.000508113012491957
2018-07-23,0.00183636234323092,0.000921636830968832
2018-07-24,0.0047695188860537,0.00125886806884704
2018-07-25,0.00906043507037246,0.00867456017296301
2018-07-26,-0.00303690274886748,-0.00583882314310453
2018-07-27,-0.0065838346448448,-0.0106978422609286
2018-07-30,-0.00577078931558717,-0.010640815040111
2018-07-31,0.00487283721930254,0.00502052960144835
2018-08-01,-0.00104089306757071,0.00180838671210449
2018-08-02,0.00491434958220882,0.00621932104708392
2018-08-03,0.00463343206534805,0.0015837453255521
2018-08-06,0.00353198265080135,0.00486356102356657
2018-08-07,0.00282020174648601,0.00425680788178004
2018-08-08,-0.000262414393294996,0.00076623412388101
2018-08-09,-0.00144271467704016,0.00018303230470952
2018-08-10,-0.00713931226324505,-0.00710216387535088
2018-08-13,-0.0040140376659803,-0.00472288167362901
2018-08-14,0.00636893001641781,0.00617569066768634
2018-08-15,-0.00763120858137878,-0.0117300693637476
2018-08-16,0.00788821455263822,0.00513330425125957
2018-08-17,0.0033176063752629,0.00202331472414114
2018-08-20,0.00242507490212862,0.00180537907595285
2018-08-21,0.00206639995462687,0.00442421893657567
2018-08-22,-0.000398231054243858,0.00303685597660234
2018-08-23,-0.00169269392353488,-0.00165517557758982
2018-08-24,0.0061797059282851,0.00684039097201455
2018-08-27,0.00764114140711047,0.00877566489962586
2018-08-28,0.000269242077598264,0.00154711643276645
2018-08-29,0.00568524246891222,0.00662818953840323
2018-08-30,-0.00444017204445846,-0.00314919003693656
2018-08-31,0.000134468467305027,0.000776679393507963
2018-09-04,-0.00165569204887905,-0.00184289216176888
2018-09-05,-0.00280706280126619,-0.010094714295793
2018-09-06,-0.00365899103661871,-0.00769447132172815
2018-09-07,-0.00221579789501369,-0.00284633608753667
2018-09-10,0.00189602821469315,0.00126255645023273
2018-09-11,0.00373286568971487,0.00473766727115645
2018-09-12,0.000356608349894039,-0.00142127289266128
2018-09-13,0.00526835215939148,0.00676372892186235
2018-09-14,0.00027544390076617,0.00143526280709984
2018-09-17,-0.00558529099154903,-0.0105618287241119
2018-09-18,0.00535465286762538,0.00644229535519877
2018-09-19,0.00125248803317213,0.0011842669865505
2018-09-20,0.00781001418532856,0.00857562848404732
2018-09-21,-0.000368600937006747,-0.000995141014244717
2018-09-24,-0.00352188231401396,-0.00148087175168085
2018-09-25,-0.00130594849311816,0.00139752402632437
2018-09-26,-0.00329469968115959,-0.001832092842046
2018-09-27,0.00275947622851103,0.00388524253272285
2018-09-28,-6.870144138027e-06,0.00128077184339834
2018-10-01,0.00363449234219804,-0.00179969283411518
2018-10-02,-0.000396768910278844,-0.00468127988175563
2018-10-03,0.000711266736718841,0.00290836487564656
2018-10-04,-0.00820303542101009,-0.0157495774375409
2018-10-05,-0.00554331458462265,-0.0103723541098886
2018-10-08,-0.000395194708349145,-0.00632933597769668
2018-10-09,-0.00141890983415482,-0.000636102091850333
2018-10-10,-0.0334163890426016,-0.0333075925193821
2018-10-11,-0.0207875799725414,-0.0171675714145677
2018-10-12,0.0141062354083763,0.0169996893295999
2018-10-15,-0.00592248229130021,-0.00713324052723937
2018-10-16,0.021267828034901,0.0238834369530486
2018-10-17,-0.000252694262664832,-0.00030455506863983
2018-10-18,-0.0144964905753406,-0.0169845639546252
2018-10-19,-0.000361235135279969,-0.00374007557354063
2018-10-22,-0.00430879709647769,0.00227197009200131
2018-10-23,-0.00552707618069448,-0.00772464847266148
2018-10-24,-0.0313507738611403,-0.034805185030276
2018-10-25,0.0184537179787139,0.0200041132888723
2018-10-26,-0.0174791380100032,-0.0169671935906235
2018-10-29,-0.00658120829519415,-0.0110902350327101
2018-10-30,0.015545322971878,0.0139888304956673
2018-10-31,0.0107928787545708,0.0169172807248877
2018-11-01,0.0105024988685294,0.0142242468206677
2018-11-02,-0.00633672105588001,-0.00382244396086832
2018-11-05,0.00558469369719461,-0.00349594217010733
2018-11-06,0.00623978774440825,0.00567029647339638
2018-11-07,0.0209870785607738,0.0209633196208056
2018-11-08,-0.00251206898849077,-0.00220763491822418
2018-11-09,-0.0092415859153725,-0.0150868132448161
2018-11-12,-0.0198981509854681,-0.0226455769754726
2018-11-13,-0.0014830188221735,-0.00147824606958437
2018-11-14,-0.00759618881845103,-0.00767252714961528
2018-11-15,0.0105380327426428,0.0137821576587539
2018-11-16,0.00222083753748326,-0.000692372347973767
2018-11-19,-0.016783161235721,-0.0225513987631257
2018-11-20,-0.0183179955565862,-0.0169983489821316
2018-11-21,0.00303866931076691,0.00797325517933884
2018-11-23,-0.00657641971185541,-0.0039561688070691
2018-11-26,0.0154129758453667,0.017512123074423
2018-11-27,0.00325638436461251,-9.13829865579342e-05
2018-11-28,0.0227140513031143,0.024420837300415
2018-11-29,-0.00218549454539385,-0.00190094499021771
2018-11-30,0.00813754771661745,0.00607863521174385
2018-12-03,0.0108820017943625,0.0142158284238455
2018-12-04,-0.0329002288385558,-0.0335433331521679
2018-12-06,-0.00152338791414408,-0.00220775632911554
2018-12-07,-0.0235963354563227,-0.0229398843050008
2018-12-10,0.00176060322291693,0.00227264800625947
2018-12-11,-0.000356409675306146,0.00132391005776224
2018-12-12,0.00540487101035136,0.0102453316965716
2018-12-13,-0.000199950312414821,-0.00240882889512969
2018-12-14,-0.0192712122687002,-0.0203341294571307
2018-12-17,-0.0209922848285764,-0.0193162809856747
2018-12-18,8.63968537885285e-05,0.000957411652346216
2018-12-19,-0.0155154591759361,-0.0169838200596571
2018-12-20,-0.0158978094841045,-0.0167051662289778
2018-12-21,-0.0208031204985408,-0.0239064013172806
2018-12-24,-0.0274865728783142,-0.0217593836788423
2018-12-26,0.0484031776708056,0.0450327436097166
2018-12-27,0.00852622896881616,0.004543213124355
2018-12-28,-0.00124235391023131,0.00187862220111346
2018-12-31,0.00845662586220719,0.00683013717463563
2019-01-02,0.00126769306262631,0.00158521060100163
2019-01-03,-0.0250683318189155,-0.0256083430687354
2019-01-04,0.0337593990603473,0.0350355982686506
2019-01-07,0.00698597599522977,0.0113999081149743
2019-01-08,0.00964858733649709,0.0102821946079369
2019-01-09,0.00408967133282179,0.00880788440926439
2019-01-10,0.00450824137446215,0.00332658796478604
2019-01-11,-0.000146308544482388,-0.000699752319151223
2019-01-14,-0.00527139458724957,-0.00803976384209883
2019-01-15,0.010664618879761,0.0141688080506223
2019-01-16,0.00221952052908847,0.0016587307285135
2019-01-17,0.00756273070623603,0.00530993399492195
2019-01-18,0.0130969128398553,0.0114442607276872
2019-01-22,-0.0142584768279717,-0.0163803685953435
2019-01-23,0.0022004899194501,0.000406806524829656
2019-01-24,0.0013747801109778,0.00475645131647718
2019-01-25,0.00845286770051779,0.011304330489572
2019-01-28,-0.00787777584870852,-0.00948612189361409
2019-01-29,-0.001457307935115,-0.00433337054149188
2019-01-30,0.0154296098915596,0.017660110024396
2019-01-31,0.0085606488097687,0.0107742013365375
2019-02-01,0.000898206584806438,-0.000669398483331625
2019-02-04,0.00675338111747958,0.00943755465363026
2019-02-05,0.0046973704373503,0.0069021854918151
2019-02-06,-0.00222691571750833,-0.00249215590267591
2019-02-07,-0.00940119320223065,-0.0103168189878741
2019-02-08,0.000675972566012817,-0.00075855209370861
2019-02-11,0.000708851803818078,0.00298500511435282
2019-02-12,0.0128078529028386,0.0134255208091758
2019-02-13,0.0030194315937111,0.00305249256658152
2019-02-14,-0.00265516338369842,0.000197063505668661
2019-02-15,0.010820004664958,0.00583793267414952
2019-02-19,0.00149762132659159,0.00102701013189986
2019-02-20,0.00177553356074078,0.00209510069138522
2019-02-21,-0.00353266932584173,-0.00354914772171433
2019-02-22,0.00639063869471101,0.0076292475825244
2019-02-25,0.00123110444975172,0.00302418461316834
2019-02-26,-0.000790769672840419,-0.00197938774999933
2019-02-27,-0.000544197436298077,0.000185318212434809
2019-02-28,-0.00282950759895062,-0.00339320800817999
2019-03-01,0.00687165658871347,0.0076840261664474
2019-03-04,-0.00388810739525525,-0.00201856877304961
2019-03-05,-0.00113217348970718,-0.000319264697415199
2019-03-06,-0.00654547360412483,-0.00831765560758136
2019-03-07,-0.00815891113833089,-0.00995987239175119
2019-03-08,-0.00213396413145439,-0.0038863562990803
2019-03-11,0.0145595355634898,0.0161475877641656
2019-03-12,0.00294896572780523,0.00433501380675253
2019-03-13,0.00692554675701906,0.00468782102374082
2019-03-14,-0.000868399331595882,-0.00105211619709856
2019-03-15,0.00497251940843046,0.00669837787500153
2019-03-18,0.00369909679890856,0.00462107324480998
2019-03-19,-0.000130570079926784,0.000482645273531353
2019-03-20,-0.00294869674076992,-0.00120791652277213
2019-03-21,0.0107940154946888,0.0112478567840776
2019-03-22,-0.0191568271342728,-0.0224598882601011
2019-03-25,-0.000839372833310037,-0.00293892125734483
2019-03-26,0.00715705294793434,0.00736318135446723
2019-03-27,-0.0046551432765991,-0.0043756128791251
2019-03-28,0.00358305471526155,0.00278203234735698
2019-03-29,0.00671170604332438,0.00744994030774015
2019-04-01,0.0115021955180445,0.0123984792769095
2019-04-02,1.74555548584365e-05,0.00191976576506836
2019-04-03,0.00214607242008924,0.00574887607685607
2019-04-04,0.00208246524299405,0.000500369154115491
2019-04-05,0.00462571762309949,0.00537302546154077
2019-04-08,0.00104691175052363,0.000868520241278041
2019-04-09,-0.00608597643566977,-0.00539423615271443
2019-04-10,0.00347183775449977,0.00525152691098682
2019-04-11,3.81223403422837e-05,-0.00197092019364752
2019-04-12,0.00658757838954571,0.00502317955108121
2019-04-15,-0.000629567244356366,-0.000470833140612262
2019-04-16,0.000509228325139333,0.00334305691703471
2019-04-17,-0.00227640082073854,-0.000997578890543376
2019-04-18,0.00157784682425,-0.000333123683904575
2019-04-22,0.00101150581693243,0.00131104601000071
2019-04-23,0.00880235117499506,0.0109735467958579
2019-04-24,-0.00219416860303578,-0.0024204339998148
2019-04-25,-0.000369041740272635,-0.000335773742481816
2019-04-26,0.00467435032330421,0.00317540937252182
2019-04-29,0.00107094850423461,0.00195948426626314
2019-04-30,0.000950964698791523,-0.00638201673693995
2019-05-01,-0.00753044585029183,-0.00576178680279011
2019-05-02,-0.00212624464868227,-0.00160922620853215
2019-05-03,0.0095921274789168,0.0124208642736944
2019-05-06,-0.00448101318907224,-0.00636213204744606
2019-05-07,-0.0166494880889054,-0.0180150347497646
2019-05-08,-0.00160671538942037,-0.00334219394603944
2019-05-09,-0.00302599866192832,-0.00572823988739458
2019-05-10,0.00371339406991922,0.00134584396161793
2019-05-13,-0.0244264691384979,-0.0287271507597126
2019-05-14,0.00798398752321638,0.00891962103391423
2019-05-15,0.00582199432772246,0.00908174790577436
2019-05-16,0.00885595711649945,0.00775645783354984
2019-05-17,-0.00585443717404388,-0.00836463793226748
2019-05-20,-0.00677225797540526,-0.0108606196945231
2019-05-21,0.00845994909319092,0.00868222856475493
2019-05-22,-0.00282839236389965,-0.00386852103365745
2019-05-23,-0.0119856922412822,-0.0151210597251547
2019-05-24,0.00135264377203725,0.00230861682816518
2019-05-28,-0.00841095000026026,-0.00372634428022571
2019-05-29,-0.00693591016723083,-0.00850083250469151
2019-05-30,0.00209627267499712,0.00160310740597474
2019-05-31,-0.0132832052504535,-0.014233038964056
2019-06-03,-0.00276907065430798,-0.0105146653996439
2019-06-04,0.0212059270810778,0.0211239176899323
2019-06-05,0.00812872697881328,0.00615800791769721
2019-06-06,0.00611684067600482,0.00420311587208493
2019-06-07,0.0104429792472596,0.0138134511348889
2019-06-10,0.00464922007476609,0.00965179294887377
2019-06-11,-0.00034994145795153,0.000405445334377809
2019-06-12,-0.00203965782723703,-0.00390868636511407
2019-06-13,0.00408901050284971,0.00466132266533796
2019-06-14,-0.00161281178615269,-0.00441434147848646
2019-06-17,0.000931315432352697,0.00494336254195669
2019-06-18,0.00967048959297045,0.0120535955538609
2019-06-19,0.00298071679302403,0.00494223066707591
2019-06-20,0.0094276053358735,0.00764281355931541
2019-06-21,-0.00126001627972805,-0.00324757139713033
2019-06-24,-0.00173338846058702,-0.00288551466769953
2019-06-25,-0.00954177564038794,-0.0117438694681702
2019-06-26,-0.00123469567880363,0.00178945872345269
2019-06-27,0.00381588579259073,0.00718042083505254
2019-06-28,0.00574094184059959,0.00436608939427701
2019-07-01,0.00764301861095351,0.00944502164857524
2019-07-02,0.00292384727698902,0.00253561327826683
2019-07-03,0.00764309566068366,0.00624959263992903
2019-07-05,-0.00180753420454849,-0.00101451299712307
2019-07-08,-0.00484717301012338,-0.00754190457856419
2019-07-09,0.00123579305845389,0.00301783260285034
2019-07-10,0.00450054693608237,0.00524031528750764
2019-07-11,0.00228261957894915,0.000473780611516643
2019-07-12,0.00460953430206601,0.00548122724102832
2019-07-15,0.000175853728384467,0.000873193667945531
2019-07-16,-0.00340958455501017,-0.00272766771524724
2019-07-17,-0.0065526654660939,-0.00456652097929483
2019-07-18,0.00357559770881899,0.000307769347539645
2019-07-19,-0.00619588946484395,-0.00372083415024697
2019-07-22,0.00282470168624993,0.00371022047190048
2019-07-23,0.00682414513927654,0.00597182307004754
2019-07-24,0.00467719281347634,0.00632776942762964
2019-07-25,-0.00527629648360062,-0.0078173544264828
2019-07-26,0.00736053577078266,0.00819367762998656
2019-07-29,-0.00161742192905656,-0.00267923532525673
2019-07-30,-0.00258198537204457,-0.00079531709455176
2019-07-31,-0.0109452069521394,-0.0111825654266524
2019-08-01,-0.00903952756880599,-0.00777270284534791
2019-08-02,-0.0073093885395652,-0.0137425692627332
2019-08-05,-0.0302301821696949,-0.032371918681234
2019-08-06,0.0129330239111667,0.00978345285529667
2019-08-07,0.000766582333858956,0.00236227778411239
2019-08-08,0.0185884624668651,0.0187034188242073
2019-08-09,-0.00663859313365744,-0.00821834220163452
2019-08-12,-0.012393809115915,-0.0111559899738281
2019-08-13,0.0150183462673015,0.0133327661591735
2019-08-14,-0.0297303524545356,-0.0257552651542881
2019-08-15,0.00246123669818044,-0.00158921614550342
2019-08-16,0.0143230581722449,0.0146190338818902
2019-08-19,0.0120331755643974,0.0125786666695391
2019-08-20,-0.00794621531211526,-0.00606994234592803
2019-08-21,0.0082129795573529,0.00803020482349775
2019-08-22,-0.00050620295927839,-0.00341228887580513
2019-08-23,-0.0262888811228379,-0.02455005163232
2019-08-26,0.010923112730798,0.00818737002801158
2019-08-27,-0.00320832180055675,-0.00336157654025344
2019-08-28,0.00652415153056296,0.00463895237495237
2019-08-29,0.0126074824410942,0.0128701870198408
2019-08-30,0.000642580759876665,0.000111361740365938
2019-09-03,-0.0069230093326853,-0.00989902137600902
2019-09-04,0.0107837252784213,0.0122762753037387
2019-09-05,0.0129259129217596,0.0148797432881925
2019-09-06,0.000910190804376931,-0.000416177676614917
2019-09-09,-9.40146788996898e-05,-0.000189791672839295
2019-09-10,0.000322252425930536,0.00144675041986008
2019-09-11,0.00720367232638708,0.0114682796972454
2019-09-12,0.00287501627823339,0.00243981530682088
2019-09-13,-0.000724676876965091,0.000152874658487972
2019-09-16,-0.00314051291635664,-0.00268431966763785
2019-09-17,0.00257842537246233,0.00179328781926048
2019-09-18,0.000342633284267535,-0.0012858810185076
2019-09-19,1.99745219298109e-05,-5.22287612144785e-05
2019-09-20,-0.00490759910488059,-0.00593785004246484
2019-09-23,-9.69406178281673e-05,-0.000934448273168927
2019-09-24,-0.00845198896355193,-0.0115320288501357
2019-09-25,0.00613968524196373,0.00743318616752431
2019-09-26,-0.00243187100961251,-0.00417265670132558
2019-09-27,-0.00533053457912924,-0.00823196114182714
2019-09-30,0.00503491021524916,0.00513993102758155
2019-10-01,-0.0123341269454134,-0.0103367771673634
2019-10-02,-0.0180654041876434,-0.015381824345467
2019-10-03,0.0079403047738662,0.0066098118410013
2019-10-04,0.0141167852392599,0.011584115090258
2019-10-07,-0.00448835227368161,-0.00238468312165345
2019-10-08,-0.0156831595521103,-0.0132839132681993
2019-10-09,0.00906329651484583,0.00714260319088491
2019-10-10,0.00639520241178282,0.00522051250099713
2019-10-11,0.0108795796737891,0.0135543689795309
2019-10-14,-0.0013880816732188,-0.000130492970598543
2019-10-15,0.00990644537648855,0.010829275306839
2019-10-16,-0.00200154455319357,-0.00138884821429881
2019-10-17,0.00275902196977462,0.00399006386411736
2019-10-18,-0.00392704570979951,-0.00709061286897243
2019-10-21,0.0068481141053347,0.00722100535515327
2019-10-22,-0.0035750492583766,-0.00416599070667768
2019-10-23,0.00284310334583004,0.0017464822795012
2019-10-24,0.0019186046591706,0.00620768296118182
2019-10-25,0.004064429510656,0.00548042654078578
2019-10-28,0.00556581991611793,0.00827840149568846
2019-10-29,-0.000832751956480138,-0.00377402043001544
2019-10-30,0.00324808940085752,0.00202063849056941
2019-10-31,-0.00302743863453969,-0.0021027652862732
2019-11-01,0.00961593055964727,0.0104738888372534
2019-11-04,0.00369724580531283,0.00650315122271325
2019-11-05,-0.00118640271182002,0.00170563300673005
2019-11-06,0.000702250592288678,-0.00215227143181052
2019-11-07,0.00272637524428099,0.00316775248321899
2019-11-08,0.00255740314511677,0.00277232591834308
2019-11-11,-0.00196439541333859,-0.00270384797524462
2019-11-12,0.00156342330126336,0.00269837155916136
2019-11-13,0.00071128157011735,-0.00174792625309989
2019-11-14,0.000836692614456069,-0.00165985996650666
2019-11-15,0.0076660287779724,0.00638998459029943
2019-11-18,0.00050302632281074,0.00154338095920697
2019-11-19,-0.000592770099693496,0.0020748399014876
2019-11-20,-0.00376325642094066,-0.00533806170711356
2019-11-21,-0.00158400608618869,-0.00339497517806943
2019-11-22,0.00217257394237613,0.0029103083032152
2019-11-25,0.00747925188746734,0.012627493347682
2019-11-26,0.00219316364493949,0.00158497460570448
2019-11-27,0.00416573562529976,0.00536936412346258
2019-11-29,-0.00401928622998859,-0.00573106541774044
2019-12-02,-0.008668483693965,-0.00896456273399269
2019-12-03,-0.00666022525804344,-0.00648960376384718
2019-12-04,0.00630365760877005,0.00369466089205404
2019-12-05,0.00149912692663001,0.000665724443878538
2019-12-06,0.00909424603042552,0.0102194060480538
2019-12-09,-0.0031678336844756,-0.00307279312256894
2019-12-10,-0.00109753616898267,-0.000757834670828923
2019-12-11,0.00290393752935003,0.00330432970572617
2019-12-12,0.00853866737555542,0.00738290906457201
2019-12-13,7.25791502151907e-05,0.00429713372861083
2019-12-16,0.00712236094254237,0.00779347379817657
2019-12-17,0.000335236028460528,0.00205952252205441
2019-12-18,-0.000432393640522832,0.000326380588504726
2019-12-19,0.00444937882186558,0.00508167458420652
2019-12-20,0.00493259580433403,0.00334013451017273
2019-12-23,0.000865768714298554,0.00238143338921594
2019-12-24,-0.000195467302468444,0.00060350626315928
2019-12-26,0.00511506241005399,0.00616762366471174
2019-12-27,3.39841396570506e-05,-0.000941737938042376
2019-12-30,-0.00579759607934882,-0.0060239947449231
2019-12-31,0.00294169064419059,0.00128261402791972
2020-01-02,0.00834389536231583,0.0100837564578317
2020-01-03,-0.00708490936495387,-0.00700820265137439
2020-01-06,0.00352714519427266,0.00212293370562045
2020-01-07,-0.0028071750845946,0.000142027068945776
2020-01-08,0.00489047348564142,0.00387766701832748
2020-01-09,0.00663321411690632,0.00831127266587097
2020-01-10,-0.00285926248750634,-0.00226826268523524
2020-01-13,0.00695199404593438,0.0086855578716352
2020-01-14,-0.00151568083689568,-0.000823978089741249
2020-01-15,0.00186845024368765,0.000905116623750232
2020-01-16,0.00833174742223264,0.00881361070586731
2020-01-17,0.0038547232474837,0.00319124570516111
2020-01-21,-0.00265550036958473,-0.00467942322030408
2020-01-22,0.000289034296681479,0.00143874594714516
2020-01-23,0.00114032619335802,-0.000625431684254422
2020-01-24,-0.00908328942619363,-0.00693402414646814
2020-01-27,-0.0158557523568437,-0.018266700075404
2020-01-28,0.0100033835003526,0.00973537747312006
2020-01-29,-0.000867250143585352,-0.00098809094539394
2020-01-30,0.00312945693021049,-0.00108133541207361
2020-01-31,-0.0178644435713622,-0.0148276961320045
2020-02-03,0.00722842576123206,0.00990273050635401
2020-02-04,0.0148693159175064,0.0179561093567888
2020-02-05,0.0111877786589734,0.00687131321967184
2020-02-06,0.00332015505700234,0.00712674540620608
2020-02-07,-0.00541549100945993,-0.00609158850646155
2020-02-10,0.00729969012057374,0.0076311313357628
2020-02-11,0.00168704868600322,0.0022897555144378
2020-02-12,0.00644185310520307,0.00847466145525428
2020-02-13,-0.00163177635998935,-0.00424547247667469
2020-02-14,0.00184183609848532,-0.00080759464344992
2020-02-18,-0.00292421398614806,-0.00620959121388357
2020-02-19,0.00469474828428496,0.00507348981060071
2020-02-20,-0.00382281742799684,-0.00376642009979066
2020-02-21,-0.0105738092328203,-0.00840925295917114
2020-02-24,-0.0340880794204406,-0.0342385565042891
2020-02-25,-0.0307479043753531,-0.0284123228191462
2020-02-26,-0.00378569732352929,-0.00382929670753055
